CrossingID,Submission,ReportBase,ParentRepo,CrossingCl,ReportingA,Reportin_1,RevisionDa,ReasonID,Crossing_1,ReportStat,LastUpdate,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFi,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrv,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRri,Latitude,Longitude,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,THRRequest,CCMQzid,OperatingR,Operatin_1,RrDiv,RrSubDiv,Branch,PrfxMilePo,MilePost,SfxMilePos,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTr,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDv,HealthMoni,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSi,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfTy,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostT,Bkl_FlashP,Sdl_FlashP,FlashPai,AwdIDate,AwhornChk,AwhornlDat,HwyTrafSig,Wigwags,Bells,SpecPro,FlashOth,FlashOthDe,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigs,HwtrfPsigl,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLengt,XSurfaceID,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrd,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePos,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrv,ReportYear,ReportType
861591G,Full Inventory Record,5054646,4308835,No,1,1908,6/21/2022 12:00:00 AM,14,PW,Published,6/21/2022 6:42:20 AM,PW,44,RI,44007,PROVIDENCE,0,440070180,PAWTUCKET,Broadway EP,,US 1,2,,,,,2,2,,,,,6.90,151214,151214,-1,-1,3,1,1,0,11,13,2,,0,,-1,,41.89252100000,-71.37224500000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,EAST PROVIDENCE,,1.12000000000,,2,0,2,0,0,0,2,0,2022,10,0,10,1,0,0,0,0,0,,12,2,2,2,1,1,0,0,"1,2,3,4,11,12",1,0,0,0,0,0,1,,"1,2",0,2,1,2,0,,0,,0,,0,No,0,0,0,0,0,0,0,0,0,2,2,0,0,2,,2,0,0,0,0,,1,2,1,0,,,0,3,2,2,1,2,2,0,9,145,16,,1,25,0,1,2,1,13,1,25,1,,,11200,2018,2,1,0,,1,2022,Major
537151B,Full Inventory Record,2403387,177209,Yes,2,11831,8/23/2010 12:00:00 AM,16,ATK,Published,3/7/2015 1:12:19 PM,ATK,44,RI,44007,PROVIDENCE,0,440070040,CENTRAL FALLS,JENKS STREET,,,0,,,,,0,0,,,,,18999,151240,PROVIDENCE,,,3,1,2,0,,0,0,,0,,0,,41.88449900000,-71.38600200000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST CORR,NEWENGLANDDIV,SHORE LINE,,189.99000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
537122R,Full Inventory Record,3157858,2533609,No,2,11831,2/29/2016 12:00:00 AM,14,ATK,Published,2/29/2016 11:22:33 AM,ATK,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,MAGNAN ROAD,,Local Road,0,,,,,0,0,,,,,182.45,151263,BELLEFONTE,,ATK,3,1,2,0,12,0,0,,0,,0,,41.80199800000,-71.43730200000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST,EAST,SHORE LINE,,182.45000000000,,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,0,0,0,,,0,1970,0,2,0,,1,2016,Major
537138M,Full Inventory Record,3158002,2533599,No,2,11831,2/29/2016 12:00:00 AM,14,ATK,Published,2/29/2016 3:06:53 PM,ATK,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,SMITH ST,,RTE 44 - Principal Arterial,0,,,,,0,0,,,,,185.78,151240,PROVIDENCE,,ATK,3,1,2,0,13,0,0,,0,,0,,41.83100100000,-71.41259800000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST,EAST,SHORE LINE,,185.78000000000,,0,70,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,4,2,1,2,1,0,0,0,,,0,0,0,0,3,0,13,1,0,0,,,0,1970,0,2,0,,1,2016,Major
537134K,Full Inventory Record,3157997,2533600,No,2,11831,2/29/2016 12:00:00 AM,14,ATK,Published,2/29/2016 3:03:25 PM,ATK,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,ROUTE I - 95,,RTE I-95,0,,,,,0,0,,,,,185.15,151240,PROVIDENCE,,ATK,3,1,2,0,12,0,0,,0,,0,,41.82749900000,-71.43440200000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST,EAST,SHORE LINE,,185.15000000000,,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,2,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,11,0,0,0,,,0,1970,0,2,0,,1,2016,Major
536938V,Full Inventory Record,1358310,883617,Yes,2,11831,1/1/1996 12:00:00 AM,16,PW,Published,3/7/2015 1:12:19 PM,PW,44,RI,44007,PROVIDENCE,0,440070050,CRANSTON,PARK AVE,,,2,,,,,0,2,,,,,XING  4.35,151268,PRINT WORKS,,,3,1,1,0,,13,0,,0,,0,,41.78300100000,-71.46140300000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEW ENGLAND,WASHINGTON SEC,,4.35000000000,,0,0,0,0,2,0,0,0,0,25,5,8,1,0,0,0,0,0,,18,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,7,2,0,1,2,0,0,0,0,12,,2,0,3,1,3,1,16,2,0,0,,,16000,1988,8,2,0,,0,1996,Major
537005V,Full Inventory Record,2194224,177079,No,2,11831,5/3/2007 12:00:00 AM,14,RDOT,Published,3/7/2015 1:12:19 PM,RDOT,44,RI,44001,BRISTOL,0,440010225,WARREN,(NORBERT ST.),,,0,,,,,0,0,,,,,1128,152121,,,,0,2,1,0,,0,0,,0,,0,,41.73543900000,-71.28421000000,0,,,,,,,,,,,,,RDOT,Primary,NORTHEASTERN,NEWENGLAND DIV,BRISTOL SEC TRK,,11.28000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2007,Major
537116M,Full Inventory Record,2403397,177173,Yes,2,11831,8/23/2010 12:00:00 AM,16,ATK,Published,3/7/2015 1:12:19 PM,ATK,44,RI,44007,PROVIDENCE,0,440070050,CRANSTON,ROUTE #10,,RTE #10,0,,,,,0,0,,,,,18069,151263,BELLEFONTE,,,3,1,2,0,,0,0,,0,,0,,41.82674400000,-71.41536700000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST CORR,NEWENGLANDDIV,SHORE LINE,,180.69000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
537124E,Full Inventory Record,3157881,2533607,No,2,11831,2/29/2016 12:00:00 AM,14,ATK,Published,2/29/2016 11:56:04 AM,ATK,44,RI,44007,PROVIDENCE,0,440070190,PROVIDENCE,HUNTINGTONAVE EXP,,RTE 10 Expressway,0,,,,,0,0,,,,,182.64,151240,PROVIDENCE,,ATK,3,1,2,0,12,0,0,,0,,0,,41.81349900000,-71.44090300000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST,EAST,SHORE LINE,,182.64000000000,,0,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,11,0,0,0,,,0,1970,0,2,0,,1,2016,Major
861540W,Full Inventory Record,4850230,3965113,No,1,1908,5/26/2021 12:00:00 AM,14,PW,Published,5/26/2021 1:47:02 PM,PW,44,RI,44007,PROVIDENCE,0,440070057,EAST PROVIDENCE,GORHAM LN,,PAVED,2,,,,,2,2,,,,,394,151235,151235,PW,PW,2,1,1,1,11,14,2,,0,,-1,,41.85405100000,-71.36355500000,1,,,,,,,,,,,,,PW,Primary,northern,MAIN LINE,EAST PROVIDENCE,,3.86000000000,,2,0,2,0,0,0,2,0,2021,10,0,10,1,0,0,0,0,0,,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,2,0,,0,,0,,1,,0,0,0,0,0,0,0,0,0,2,2,0,-1,2,,2,0,0,0,0,,0,,0,0,,,0,0,2,2,1,2,2,0,9,48,11,,2,0,3,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2021,Major
537063R,Full Inventory Record,2403432,177137,Yes,2,11831,8/23/2010 12:00:00 AM,16,ATK,Published,3/7/2015 1:12:19 PM,ATK,44,RI,44009,WASHINGTON,0,440090240,WESTERLY,HOPKINTON ROAD,,,0,,,,,0,0,,,,,14246,155188,WESTERLY,,,3,1,2,0,,0,0,,0,,0,,41.38485300000,-71.81365200000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST CORR,NEWENGLANDDIV,SHORE LINE,,142.46000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
536962W,Full Inventory Record,2194183,177038,Yes,2,11831,5/3/2007 12:00:00 AM,16,PW,Published,3/7/2015 1:12:19 PM,PW,44,RI,44003,KENT,1,440030007,ANTHONY,(ALBRA LANE),,,0,,,,,0,0,,,,,XING  1366,153131,,,,2,1,1,0,,12,0,,0,,0,,41.71509900000,-71.51789900000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEW ENGLAND,WASHINGTON SEC,,13.66000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2007,Major
861561P,Full Inventory Record,5054638,4308824,No,1,1908,6/21/2022 12:00:00 AM,14,PW,Published,6/21/2022 6:41:55 AM,PW,44,RI,44007,PROVIDENCE,0,440070047,CUMBERLAND,Ann Hope Way,,SR,2,,,,,2,2,,,,,7.00,151154,151154,-1,-1,3,1,1,0,"11,16",13,2,,0,,-1,,41.91306000000,-71.40063800000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,MAIN,,7.00000000000,,2,0,4,0,0,0,2,0,2022,10,0,10,1,0,0,0,0,0,,11,2,1,1,1,4,0,0,"1,2,3,4,11,12,0",0,0,0,0,0,0,1,,"1,2",0,2,1,2,0,,0,,0,,2,No,2,0,1,4,2,0,2,2,2,1,1,10,0,2,,2,0,1,0,0,,2,1,0,0,,,0,8,2,2,1,2,2,0,9,50,16,,1,75,0,2,3,1,16,2,25,2,,,3900,2018,3,1,0,,2,2022,Major
943184G,Full Inventory Record,3187169,2564887,No,2,11831,3/4/2016 12:00:00 AM,14,SVTX,Published,3/4/2016 2:25:30 PM,SVTX,44,RI,44009,WASHINGTON,0,440090155,NORTH KINGSTOWN,RI RTE 403 E,,Rte 403,0,,,,,0,0,,,,,,0,,,,3,1,2,0,,0,2,,0,,0,,41.60352200000,-71.44981000000,1,,,,,,,,,,,,,SVTX,Primary,SYSTEM,SYSTEM,DAVISVILLE MAIN,,0.00000000000,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,2,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,3,1,1,2,0,0,0,0,,,0,0,0,0,3,0,12,0,0,0,,,0,0,0,2,0,,1,2016,Major
537150U,Full Inventory Record,2403388,177208,Yes,2,11831,8/23/2010 12:00:00 AM,16,ATK,Published,3/7/2015 1:12:19 PM,ATK,44,RI,44007,PROVIDENCE,0,440070040,CENTRAL FALLS,CLAY STREET,,,0,,,,,0,0,,,,,18993,151240,PROVIDENCE,,,3,1,2,0,,0,0,,0,,0,,41.88448000000,-71.38600900000,0,,,,,,,,,,,,,ATK,Primary,NORTHEAST CORR,NEWENGLANDDIV,SHORE LINE,,189.93000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
909978B,Full Inventory Record,3847120,849606,Yes,1,1908,3/15/2018 12:00:00 AM,16,PW,Published,3/15/2018 2:04:00 PM,PW,44,RI,44003,KENT,0,440030048,COVENTRY,AYOHO ROAD,,,0,,,,,0,0,,,,,16.28,153132,WASHINGTON,,,2,1,1,0,,17,0,,0,,0,,41.71530200000,-71.51490000000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEW ENGLAND,WASHINGTON SEC.,,16.28000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1987,0,2,0,,0,2018,Major
861549H,Full Inventory Record,5054632,4308818,No,1,1908,6/21/2022 12:00:00 AM,14,PW,Published,6/21/2022 6:41:35 AM,PW,44,RI,44007,PROVIDENCE,0,440070180,PAWTUCKET,Columbus Avenue,,SR,2,,,,,2,2,,,,,2.73,151214,151214,-1,-1,3,1,1,0,11,13,2,,0,,-1,,41.87043000000,-71.36437900000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,EAST PROVIDENCE,,2.73000000000,,2,0,2,0,0,0,2,0,2022,10,0,10,1,0,0,0,0,0,,12,2,2,2,1,3,0,0,"1,2,3,4,11,12,0",0,0,0,0,0,0,1,,1,0,2,1,2,0,,0,,0,,2,No,0,0,0,0,0,0,0,0,0,2,2,0,0,2,,2,0,0,0,0,,2,1,0,0,,,0,3,2,2,1,2,1,0,9,86,16,,2,0,0,1,3,1,17,2,25,1,,,7600,2018,4,1,0,,1,2022,Major
861519R,Full Inventory Record,5054623,4308801,No,1,1908,6/21/2022 12:00:00 AM,14,PW,Published,6/21/2022 6:41:11 AM,PW,44,RI,44007,PROVIDENCE,0,440070260,WOONSOCKET,River Steet,,SR,2,,,,,2,2,,,,,16.65,151120,151120,-1,-1,3,1,1,0,"11,16",13,2,,0,,-1,,42.00422000000,-71.52200400000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,MAIN,,16.65000000000,,2,0,4,2,0,0,2,0,2022,25,0,25,1,1,0,0,0,1,YARD,11,2,1,1,1,4,0,0,"1,2,3,4,11,12",2,0,0,1,0,0,1,,"1,2",0,2,1,1,1,,2,,0,,2,No,2,0,1,4,2,0,2,3,2,1,1,11,0,2,,2,0,1,0,0,SINGLE FLASHING MM,1,,0,0,,,0,8,2,2,1,2,1,0,22,106,16,,1,25,0,1,3,1,17,2,25,1,,,6100,2018,4,1,0,,2,2022,Major
536987S,Full Inventory Record,2194191,177062,No,2,11831,5/3/2007 12:00:00 AM,14,RDOT,Published,3/7/2015 1:12:19 PM,RDOT,44,RI,44007,PROVIDENCE,0,440070057,EAST PROVIDENCE,WASHINGTON AVE,,,2,,,,,0,2,,,,,565,151237,RIVERSIDE,,,0,2,1,0,,12,0,,0,,0,,41.77270100000,-71.36299900000,0,,,,,,,,,,,,,RDOT,Primary,NORTHEASTERN,NEWENGLAND DIV,BRISTOL SEC TRK,,5.65000000000,,0,0,0,0,1,0,0,0,0,8,5,8,1,0,0,0,0,1,SPUR,18,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,5,2,0,1,2,0,0,0,0,12,,1,75,3,1,8,1,19,2,0,0,,,500,1970,5,2,0,,0,2007,Major
536978T,Full Inventory Record,3164390,177064,No,2,11831,3/2/2016 12:00:00 AM,14,SUB,Published,3/2/2016 1:53:11 PM,SUB,44,RI,44007,PROVIDENCE,0,440070057,EAST PROVIDENCE,ROUTE 195,,RTE195,0,,,,,0,0,,,,,B1.92&1.94,151231,E PROVIDENCE,,,3,1,2,0,,0,0,,0,,0,,41.81901100000,-71.38389300000,0,,,,,,,,,,,,,SUB,Primary,NORTHEASTERN,NEW ENGLAND,BRISTOL SEC TRK,,1.94000000000,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,5,1,1,2,1,0,0,0,,,0,0,0,0,1,0,11,1,0,0,,,0,1970,0,2,0,,1,2016,Major
536973J,Full Inventory Record,2194185,849431,Yes,2,11831,5/3/2007 12:00:00 AM,16,PW,Published,3/7/2015 1:12:19 PM,PW,44,RI,44003,KENT,0,440030048,COVENTRY,CAMP AYOHO ROAD,,,0,,,,,0,0,,,,,16.16,153132,WASHINGTON,,,2,1,1,0,,17,0,,0,,0,,41.71530200000,-71.51490000000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEW ENGLAND,WASHINGTON SEC.,,16.16000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1987,0,2,0,,0,2007,Major
536954E,Full Inventory Record,2194177,177031,Yes,2,11831,5/3/2007 12:00:00 AM,16,PW,Published,3/7/2015 1:12:19 PM,PW,44,RI,44003,KENT,0,440030245,WEST WARWICK,MAIN ST.,,,0,,,,,0,0,,,,,BRDGE11.91,153121,,,,3,1,2,0,,0,0,,0,,0,,41.71390200000,-71.52040100000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEW ENGLAND,WASHINGTON SEC,,11.91000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2007,Major
536955L,Full Inventory Record,2194178,849650,Yes,2,11831,5/3/2007 12:00:00 AM,16,PW,Published,3/7/2015 1:12:19 PM,PW,44,RI,44003,KENT,1,440030245,WEST WARWICK,BROOKSIDE AVE,,,2,,,,,0,2,,,,,12.01,153121,,,,3,1,1,0,,13,0,,0,,0,,41.70119900000,-71.52449800000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEW ENGLAND,WASHINGTON SEC.,,12.01000000000,,0,0,0,0,2,0,0,0,0,25,10,15,1,0,0,0,0,0,,18,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,"1,2",0,0,0,1,6,,0,,0,,0,,0,0,0,0,2,0,0,2,0,0,0,0,0,0,,2,0,1,0,0,,0,,0,0,,,0,7,2,0,1,2,0,0,0,0,16,,2,0,3,1,8,1,19,2,0,0,,,1500,1987,3,2,0,,0,2007,Major
537046A,Full Inventory Record,4047591,3157830,Yes,1,1908,10/23/2018 12:00:00 AM,16,PW,Published,10/23/2018 4:50:00 PM,PW,44,RI,44007,PROVIDENCE,0,440070260,WOONSOCKET,PROSPECT ST,,Minor Arterial,2,,,,,0,1,PW,,,,2863,151120,WOONSOCKETRIV,,,3,1,1,0,,12,0,,0,,0,,42.00869700000,-71.51470200000,0,,,,,,,,,,,,,PW,Primary,NORTHEASTERN,NEW ENGLAND,SLATERSV SPUR,,0.37000000000,,0,0,0,0,0,0,2,0,0,5,5,5,1,0,0,0,0,0,,18,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,"1,2",0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,3,2,0,1,2,0,0,0,0,14,,1,75,3,1,8,1,19,2,0,0,,,1500,1988,3,1,0,,1,2018,Major
943189R,Full Inventory Record,4978828,4217158,No,1,2272,1/24/2022 12:00:00 AM,20,SVTX,Published,1/24/2022 12:59:00 PM,SVTX,44,RI,44009,WASHINGTON,0,440090155,NORTH KINGSTOWN,COMPASS CIRCLE WEST,,L,2,,,,,2,2,,,,,,0,,-1,-1,2,1,1,1,11,13,2,,0,,-1,,41.60560000000,-71.47570700000,1,,,,,,,,,TRACK ENDS 3 CARLENGTHS BEYOND CROSSING. VERY LIGHT USE,TRACK ENDS 3 CARLENGTHS BEYOND CROSSING. VERY LIGHT USE,,,SVTX,Primary,#N\A,#N\A,TRICO SPUR,,0.00000000000,,2,0,0,0,0,0,1,1,2018,10,0,10,0,0,0,0,1,0,,0,2,2,2,2,2,0,0,1,2,0,0,0,0,0,2,,"1,2",0,2,1,2,0,,0,,0,,2,,0,0,0,0,0,0,0,0,0,2,2,0,-1,2,,2,0,0,1,0,,2,1,0,2,,,0,0,2,2,1,2,2,0,0,0,12,,1,15,3,1,0,0,0,0,0,0,,,0,0,0,2,0,,0,2022,Major
537160A,Full Inventory Record,2403380,177224,Yes,2,11831,8/23/2010 12:00:00 AM,16,SUB,Published,3/7/2015 1:12:19 PM,SUB,44,RI,44005,NEWPORT,0,440050212,TIVERTON,(HOOPER ST),,,0,,,,,0,0,,,,,4081,151240,PROVIDENCE,,,2,1,1,0,,14,0,,0,,0,,41.65538000000,-71.20670300000,0,,,,,,,,,,,,,SUB,Primary,NORTHEASTERN,NEW ENGLAND,NEWPORT SEC,,14.52000000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,,0,,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,,0,,0,0,,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1970,0,2,0,,0,2010,Major
861533L,Full Inventory Record,5054625,4308804,No,1,1908,6/21/2022 12:00:00 AM,14,PW,Published,6/21/2022 6:41:16 AM,PW,44,RI,44007,PROVIDENCE,0,440070047,CUMBERLAND,Ralco Way,,LS,2,,,,,2,2,,,,,7.72,151119,151119,-1,-1,3,1,1,0,11,12,2,,0,,-1,,41.89991000000,-71.38505900000,1,,,,,,,,,,,,,PW,Primary,NORTHERN,MAIN LINE,EAST PROVIDENCE,,0.26000000000,,2,0,2,0,0,0,2,0,2022,10,0,10,1,0,0,0,0,0,,17,2,1,2,1,2,0,0,"1,2,3,4,11,12",1,0,0,0,0,0,1,,0,0,2,1,2,0,,0,,0,,0,No,2,0,1,4,2,0,2,2,2,1,2,9,0,2,,2,0,1,0,0,,2,1,0,0,,,0,8,2,2,1,2,2,0,9,46,16,,1,15,0,1,8,1,19,2,25,2,,,100,2018,5,2,0,,2,2022,Major
536989F,Full Inventory Record,2194193,1358316,No,2,11831,5/3/2007 12:00:00 AM,14,RDOT,Published,3/7/2015 1:12:19 PM,RDOT,44,RI,44007,PROVIDENCE,0,440070057,EAST PROVIDENCE,CRESCENT VIEW AVE,,,2,,,,,0,2,,,,,673,151237,RIVERSIDE,,,0,2,1,0,,12,0,,0,,0,,41.78211600000,-71.35317200000,0,,,,,,,,,,,,,RDOT,Primary,NORTHEASTERN,NEWENGLAND DIV,BRISTOL SEC TRK,,6.73000000000,,0,0,1,0,0,0,0,0,0,8,5,8,1,0,0,0,0,0,,18,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,,0,,0,,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,2,0,1,0,0,,0,,0,0,,,0,7,2,0,1,2,0,0,0,0,12,,2,0,3,1,3,1,16,2,0,0,,,4100,1970,4,2,0,,0,2007,Major
